emart_id,emart_title,skbd_slug,skbd_name,skbd_regular,skbd_sale,emart_regular,emart_sale,price_action,image_url,image_action,error
62961,Bioré Charcoal deep pore Charcoal Cleanser 200ml,biore-charcoal-deep-pore-charcoal-cleanser-200ml,Bioré Charcoal deep pore Charcoal Cleanser 200ml,2400.0,1200.0,1200.0,,skip,https://skincarebd.com/wp-content/uploads/2024/03/61OYFpxzscL.jpg,check_whitebg,
63969,Bellflower Hibiscus Anti-aging Serum 30ml,bellflower-hibiscus-anti-aging-serum-30ml,Bellflower Hibiscus Anti-aging Serum 30ml,1500.0,1100.0,1500.0,,set_sale ৳1100.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2021/11/s983172682221958523_p1_i6_w2161.png,check_whitebg,
63963,Bellflower Azulene Calming Overnight Cream 60ml,bellflower-azulene-calming-overnight-cream-60ml,Bellflower Azulene Calming Overnight Cream 60ml,2700.0,1300.0,1300.0,,skip,https://skincarebd.com/wp-content/uploads/2021/11/s983172682221958523_p9_i2_w1500.jpeg,check_whitebg,
63271,Nineless B-Boost 10% Niacinamide Serum 30ml,nineless-b-boost-10-niacinamide-serum-30ml,Nineless B-Boost 10% Niacinamide Serum 30ml,2900.0,1500.0,1500.0,,skip,https://skincarebd.com/wp-content/uploads/2023/08/Nineless-B-Boost-10-Niacinamide-Serum-30ml.jpg,check_whitebg,
63435,CeraVe Hydrating Mineral Body Sunscreen Broad Spectrum SPF 50 150ml,cerave-hydrating-mineral-body-sunscreen-broad-spectrum-spf-50-150ml,CeraVe Hydrating Mineral Body Sunscreen Broad Spectrum SPF 50 150ml,2800.0,1700.0,2700.0,2100.0,update_sale ৳2100.0→৳1700.0,https://skincarebd.com/wp-content/uploads/2023/03/CeraVe-Hydrating-Mineral-Sunscreen-Broad-Spectrum-SPF-50150ml1_sku18505-1.jpg,check_whitebg,
62967,Biore UV Kids Pure Milk Sunscreen SPF50+ PA+++ 70ml,biore-uv-kids-pure-milk-sunscreen-spf50-pa-70ml,Biore UV Kids Pure Milk Sunscreen SPF50+ PA+++ 70ml,2250.0,1300.0,1500.0,,set_sale ৳1300.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2024/03/2106618005_1.webp,check_whitebg,
63851,Cerave Hydrating Mineral Sunscreen SPF 30 Face Sheer Tint 50ml,cerave-hydrating-mineral-sunscreen-spf-30-face-sheer-tint-50ml,Cerave Hydrating Mineral Sunscreen SPF 30 Face Sheer Tint 50ml,3000.0,1900.0,2200.0,,set_sale ৳1900.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2022/01/download-2.jpg,check_whitebg,
63957,Bellflower Retinol Cream for Wrinkle Care 30ml,bellflower-retinol-cream-for-wrinkle-care-30ml,Bellflower Retinol Cream for Wrinkle Care 30ml,2300.0,1200.0,1200.0,,skip,https://skincarebd.com/wp-content/uploads/2021/11/bellflower-retinol-cream-for-wrinkle-care-30ml-592.webp,check_whitebg,
62933,Pyunkang Yul Calming Moisture Barrier Cream 50ml,pyunkang-yul-calming-moisture-barrier-cream-50ml,Pyunkang Yul Calming Moisture Barrier Cream 50ml,2500.0,1500.0,1500.0,,skip,https://skincarebd.com/wp-content/uploads/2024/03/Pyunkang-Yul-Calming-Moisture-Barrier-Cream-50ml.jpg,check_whitebg,
63407,Numbuzin No.6 Deep Sleep Mask Serum 50ml,numbuzin-no-6-deep-sleep-mask-serum-50ml,Numbuzin No.6 Deep Sleep Mask Serum 50ml,2100.0,1200.0,2100.0,,set_sale ৳1200.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2023/04/c2c40141e3762113c735edaf40dff33d.jpg,check_whitebg,
2594,COSRX Galactomyces 95 Tone Balancing Essence 100ml,cosrx-galactomyces-95-tone-balancing-essence-100ml,COSRX Galactomyces 95 Tone Balancing Essence 100ml,1500.0,50.0,1600,,skip_placeholder (৳50.0 below ৳400 minimum),https://skincarebd.com/wp-content/uploads/2018/07/cosrx-galactomyces-95-tone-balancing-essence_1.jpg,check_whitebg,
2779,Innisfree The Green Tea Seed Serum 80ml,innisfree-the-green-tea-seed-serum-80ml,Innisfree Green Tea Seed Hyaluronic Serum 80ml,2300.0,150.0,1900,,skip_placeholder (৳150.0 below ৳400 minimum),https://skincarebd.com/wp-content/uploads/2018/04/01_62241e1d-d35c-4545-b634-87eeff371e68.webp,check_whitebg,
74943,Numbuzin No.5 Vitamin Boosting Essential Toner 200ml,numbuzin-no-5-vitamin-boosting-essential-toner-200ml,Numbuzin No.5 Vitamin Boosting Essential Toner 200ml,2500.0,500.0,2200.0,1848.0,skip_suspicious (৳500.0 is 20% of reg ৳2500.0),https://skincarebd.com/wp-content/uploads/2024/05/s-l1600.webp,check_whitebg,
63033,Mary&amp;May Calendula Peptide Ageless Sleeping Mask 110g,marymay-calendula-peptide-ageless-sleeping-mask-110g,Mary&amp;amp;May Calendula Peptide Ageless Sleeping Mask 110g,2300.0,500.0,2300.0,,skip_suspicious (৳500.0 is 22% of reg ৳2300.0),https://skincarebd.com/wp-content/uploads/2024/01/MaryMay-Calendula-Peptide-Ageless-Sleeping-Mask-110g.jpg,check_whitebg,
63307,AHC Natural Perfection Double Shield Sun Stick &#8211; 22g (SPF50+ PA++++),ahc-natural-perfection-double-shield-sun-stick-22g-spf50-pa,AHC Natural Perfection Double Shield Sun Stick - 22g (SPF50+ PA++++),1700.0,850.0,1300.0,,set_sale ৳850.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2023/07/download.jpg,check_whitebg,
62909,Abib Acne foam cleanser Heartleaf foam 150ml,abib-acne-foam-cleanser-heartleaf-foam-150ml,Abib Acne foam cleanser Heartleaf foam 150ml,1900.0,1500.0,1500.0,,skip,https://skincarebd.com/wp-content/uploads/2024/03/7LSI66Gd7IOJ.jpg,check_whitebg,
63015,Manyo Pure Cleansing Oil 200ml,manyo-pure-cleansing-oil-200ml,Manyo Pure Cleansing Oil 200ml,2300.0,1700.0,2100.0,,set_sale ৳1700.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2024/02/manyo-factory-pure-cleansing-oil-oo35mm_32efed4e-e5ae-4877-aef3-89c9f6f6ec42.webp,check_whitebg,
39947,Some By Mi Retinol Intense Advanced Triple Action Eye Cream 30ml,some-by-mi-retinol-intense-advanced-triple-action-eye-cream-30ml,Some By Mi Retinol Intense Advanced Triple Action Eye Cream 30ml,2500.0,1500.0,1600,1500.0,skip,https://skincarebd.com/wp-content/uploads/2021/12/660bfc6157a1b558e619e3b2-some-by-mi-retinol-intense-advanced.jpg,check_whitebg,
63325,Numbuzin No.1 Purple Complex Moisture Balancing Soothing Cream 100ml,numbuzin-no-1-purple-complex-moisture-balancing-soothing-cream-100ml,Numbuzin No.1 Purple Complex Moisture Balancing Soothing Cream 100ml,2700.0,1500.0,2100.0,,set_sale ৳1500.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2023/07/a85b8cce11b1e0a3f9c7c25d5e0998e3-removebg-preview.png,check_whitebg,
62757,CERAVE FOAMING CLEANSER 236ML,cerave-foaming-cleanser-236ml,CERAVE FOAMING CLEANSER 236ML,3700.0,1700.0,2100.0,,set_sale ৳1700.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2024/07/ezgif-2-a7a98009c9-scaled.jpg,check_whitebg,
63179,AXIS-Y Dark Spot Correcting Glow Serum 5ml (miniature),axis-y-dark-spot-correcting-glow-serum-5ml-miniature,AXIS-Y Dark Spot Correcting Glow Serum 5ml (miniature),600.0,250.0,350.0,250.0,skip_placeholder (৳250.0 below ৳400 minimum),https://skincarebd.com/wp-content/uploads/2023/10/s-l1200-1.webp,check_whitebg,
3819,Tiam Hyaluronic Water Plumping Serum 40ml,tiam-hyaluronic-water-plumping-serum-40ml,Tiam Hyaluronic Water Plumping Serum 40ml,2600.0,1400.0,1700,,set_sale ৳1400.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2022/09/TIAM-Hyaluronic-Water-Plumping-Serum_24369-1.jpg,check_whitebg,
63411,Cerave SA Cream for Rough &amp; Bumpy Skin &#8211; 340g,cerave-sa-cream-for-rough-bumpy-skin-340g,Cerave SA Cream for Rough &amp;amp; Bumpy Skin - 340g,3300.0,1900.0,2700.0,,set_sale ৳1900.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2023/04/cerave-sa-cream-for-rough-bumpy-skin-340g_regular_6139b7d268718.jpg,check_whitebg,
63237,La Roche Posay Effaclar Mat Mattifying Moisturizer For Oily Skin 40ml,la-roche-posay-effaclar-mat-mattifying-moisturizer-for-oily-skin-40ml,La Roche Posay Effaclar Mat Mattifying Moisturizer For Oily Skin 40ml,4800.0,3200.0,3800.0,,set_sale ৳3200.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2023/09/61ESUNXNwWL._SL1500_1.jpg,check_whitebg,
63017,Ordinary AHA 30% + BHA 2% Peeling Solution 15ml,ordinary-aha-30-bha-2-peeling-solution-15ml,Ordinary AHA 30% + BHA 2% Peeling Solution 15ml,2500.0,1100.0,1100.0,,skip,https://skincarebd.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-01-16-at-1.08.12-AM-removebg-preview.png,check_whitebg,
26362,Simple Kind To Skin Soothing Facial Toner 200ml,simple-kind-to-skin-soothing-facial-toner-200ml,Simple Kind To Skin Soothing Facial Toner 200ml,2100.0,150.0,650,,skip_placeholder (৳150.0 below ৳400 minimum),https://skincarebd.com/wp-content/uploads/2024/05/simple1.jpg,check_whitebg,
63901,The Inkey List Succinic Acid Acne Treatment &#8211; 15 ml,the-inkey-list-succinic-acid-acne-treatment-15-ml,The Inkey List Succinic Acid Acne Treatment - 15 ml,2350.0,1600.0,1600.0,,skip,https://skincarebd.com/wp-content/uploads/2022/01/s-l300.png,check_whitebg,
58030,Mary & May 6 Peptide Complex Serum 30ml,mary-may-6-peptide-complex-serum-30ml,Mary &amp;amp; May 6 Peptide Complex Serum 30ml,3700.0,1500.0,1500,,skip,https://skincarebd.com/wp-content/uploads/2024/01/Mary-May-6-Peptide-Complex-Serum-30ml.jpg,check_whitebg,
63117,Dr.FORHAIR Folligen Anti-Dandruff Shampoo 300ml,dr-forhair-folligen-anti-dandruff-shampoo-300ml,Dr.FORHAIR Folligen Anti-Dandruff Shampoo 300ml,2200.0,1100.0,2200.0,,set_sale ৳1100.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2023/12/Dr.FORHAIR-Folligen-Anti-Dandruff-Shampoo-300ml.jpg,check_whitebg,
58186,Beauty of Joseon Glow Replenishing Rice Milk 150ml,beauty-of-joseon-glow-replenishing-rice-milk-150ml,Beauty of Joseon Glow Replenishing Rice Milk 150ml,2100.0,500.0,2100,,skip_suspicious (৳500.0 is 24% of reg ৳2100.0),https://skincarebd.com/wp-content/uploads/2024/08/XXL_p0208692996.webp,check_whitebg,
50999,Beauty of Joseon Red Bean Refreshing Pore Mask 140ml,beauty-of-joseon-red-bean-refreshing-pore-mask-140ml,Beauty of Joseon Red Bean Refreshing Pore Mask 140ml,2700.0,900.0,1700,1650,skip_suspicious (৳900.0 is 33% of reg ৳2700.0),https://skincarebd.com/wp-content/uploads/2023/02/beauty-of-joseon-red-bean-refreshing-pore-mask.png,check_whitebg,
3185,TIA\'M AC Fighting Oil-Free Aqua Cream 80ml,tiam-ac-fighting-oil-free-aqua-cream-80ml,TIA'M AC Fighting Oil-Free Aqua Cream 80ml,2700.0,1500.0,1700,1500.0,skip,https://skincarebd.com/wp-content/uploads/2020/09/41Jv-AI6woL._SY355_.jpg,check_whitebg,
58144,SKIN1004 Madagascar Centella Tone Brightening Cleansing Gel Foam 125ml,skin1004-madagascar-centella-tone-brightening-cleansing-gel-foam-125ml,SKIN1004 Madagascar Centella Tone Brightening Cleansing Gel Foam 125ml,1700.0,1100.0,1300,,set_sale ৳1100.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2024/02/SKIN1004-Madagascar-Centella-Tone-Brightening-Cleansing-Gel-Foam-125ml-1.jpg,check_whitebg,
62821,Pyunkang Yul Nutrition Cream 100ml,pyunkang-yul-nutrition-cream-100ml,Pyunkang Yul Nutrition Cream 100ml,2500.0,1500.0,2500.0,,set_sale ৳1500.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2024/04/Pyunkang-Yul-Nutrition-Cream-750x750-1.jpg,check_whitebg,
63195,Rovectin Clean Green Papaya Pore Cleansing Foam 150ml,rovectin-clean-green-papaya-pore-cleansing-foam-150ml,Rovectin Clean Green Papaya Pore Cleansing Foam 150ml,3700.0,1000.0,1300.0,,skip_suspicious (৳1000.0 is 27% of reg ৳3700.0),https://skincarebd.com/wp-content/uploads/2023/10/Rovectin-Clean-Green-Papaya-Pore-Cleansing-Foam-150ml.jpg,check_whitebg,
4264,COSRX Hyaluronic Acid Hydra Power Essence 100ml,cosrx-hyaluronic-acid-hydra-power-essence-100ml,COSRX Hyaluronic Acid Hydra Power Essence 100ml,1500.0,1300.0,1600,,set_sale ৳1300.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2018/07/cosrx-hyaluronic-acid-hydra-power-essence-100ml_regular_6200c46160d4e.jpg,check_whitebg,
63785,Isntree Chestnut BHA 2% Clear Liquid 100ml,isntree-chestnut-bha-2-clear-liquid-100ml,Isntree Chestnut BHA 2% Clear Liquid 100ml,1700.0,700.0,1700.0,1500.0,update_sale ৳1500.0→৳700.0,https://skincarebd.com/wp-content/uploads/2022/02/product.99.165776734845424.jpg,check_whitebg,
63249,Jumiso Awe-Sun Airy-Fit Sunscreen SPF 50ml,jumiso-awe-sun-airy-fit-sunscreen-spf-50ml,Jumiso Awe-Sun Airy-Fit Sunscreen SPF 50ml,1900.0,1400.0,1700.0,1400.0,skip,https://skincarebd.com/wp-content/uploads/2023/09/XL_p0192889733.webp,check_whitebg,
62706,Skin1004 Madagascar Centella Poremizing Deep Cleansing Foam 125ml,skin1004-madagascar-centella-poremizing-deep-cleansing-foam-125ml,Skin1004 Madagascar Centella Poremizing Deep Cleansing Foam 125ml,1500.0,1000.0,1500.0,,set_sale ৳1000.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2024/09/Skin1004-Madagascar-Centella-Poremizing-Deep-Cleansing-Foam-125ml.jpg,check_whitebg,
63849,Cerave Eczema Relief Creamy Oil &#8211; 236 ml,cerave-eczema-relief-creamy-oil-236-ml,Cerave Eczema Relief Creamy Oil - 236 ml,3700.0,2100.0,2300.0,,set_sale ৳2100.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2022/01/1629960354170.png,check_whitebg,
63229,Abib Airy Sunstick Smoothing Bar 23g,abib-airy-sunstick-smoothing-bar-23g,Abib Airy Sunstick Smoothing Bar 23g,1700.0,1400.0,1700.0,,set_sale ৳1400.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2023/09/s-l1200-2.jpg,check_whitebg,
62963,Bioré Charcoal Acne Clearing Cleanser 200ml,biore-charcoal-acne-clearing-cleanser-200ml,Bioré Charcoal Acne Clearing Cleanser 200ml,1800.0,500.0,1150.0,,skip_suspicious (৳500.0 is 28% of reg ৳1800.0),https://skincarebd.com/wp-content/uploads/2024/03/Biore-Charcoal-1-Salicylic-Acid-Acne-Clearing-Facial-Cleanser-for-Normal-to-Oily-Skin-6-77-fl-oz_d73e84ee-f1a9-4688-af9b-a1e60c0d8c9a.23d2b28622dac41db63295a740e00cd4.webp,check_whitebg,
63095,Haruharu Wonder Black Rice Bakuchiol Eye Cream 20ml,haruharu-wonder-black-rice-bakuchiol-eye-cream-20ml,Haruharu Wonder Black Rice Bakuchiol Eye Cream 20ml,2100.0,1300.0,1500.0,1300.0,skip,https://skincarebd.com/wp-content/uploads/2023/12/HRS04-I_1.jpg,check_whitebg,
62993,Pyunkang Yul Ultimate Calming Solution Ampoule 30ml,pyunkang-yul-ultimate-calming-solution-ampoule-30ml,Pyunkang Yul Ultimate Calming Solution Ampoule 30ml,3700.0,1400.0,1700.0,,skip_suspicious (৳1400.0 is 38% of reg ৳3700.0),https://skincarebd.com/wp-content/uploads/2024/02/XL_p0203638753.webp,check_whitebg,
4068,ISNTREE Real Rose Calming Mask 100ml,isntree-real-rose-calming-mask-100ml,Isntree Real Rose Calming Mask 100ml,2500.0,1700.0,1800,,set_sale ৳1700.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2022/12/1667624107718Real-Rose-Calming-Mask-100-Ml-1.jpg,check_whitebg,
63371,Numbuzin No.4 Collagen 73% Pudding Serum 50ml,numbuzin-no-4-collagen-73-pudding-serum-50ml,Numbuzin No.4 Collagen 73% Pudding Serum 50ml,3700.0,1500.0,2100.0,,set_sale ৳1500.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2023/05/f5f42b17ec77866c0102c096d237e637.jpg,check_whitebg,
53350,Aromatica Rosemary Scalp Scaling Shampoo 180ml,aromatica-rosemary-scalp-scaling-shampoo-180ml,Aromatica Rosemary Scalp Scaling shampoo 180ml,1650.0,900.0,1500,,set_sale ৳900.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2023/07/617d899770f4e468451496c49e867b5b.webp,check_whitebg,
63775,Heimish Matcha Biome Amino Acne Cleansing Foam 150ml,heimish-matcha-biome-amino-acne-cleansing-foam-150ml,Heimish Matcha Biome Amino Acne Cleansing Foam 150ml,1500.0,900.0,1300.0,,set_sale ৳900.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2022/04/64uk7Iuc.jpg,check_whitebg,
62694,Apieu Honey &amp; Milk Lip Balm 3.3g,apieu-honey-milk-lip-balm-3-3g,Apieu Honey &amp;amp; Milk Lip Balm 3.3g,1100.0,550.0,600.0,,set_sale ৳550.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2024/09/Dan_11.webp,check_whitebg,
62995,AXIS-Y The Mini Glow Set (4pcs),axis-y-the-mini-glow-set-4pcs,AXIS-Y The Mini Glow Set (4pcs),2600.0,900.0,1100.0,900.0,skip_suspicious (৳900.0 is 35% of reg ৳2600.0),https://skincarebd.com/wp-content/uploads/2024/02/AXIS-Y-The-Mini-Glow-Set-PURESEOUL.webp,check_whitebg,
62957,Hadalabo Gokujyun Hydrataning Hyaluronic Cleansing Foam 100gm,hadalabo-gokujyun-hydrataning-hyaluronic-cleansing-foam-100gm,Hadalabo Gokujyun Hydrataning Hyaluronic Cleansing Foam 100gm,2300.0,1200.0,1250.0,,set_sale ৳1200.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2024/03/pucTIubX51kl63xRV80xRbuGjzpRzGwhhhCEycu4.jpg,check_whitebg,
62959,Hada Labo Gokujyun Hyaluronic Acid Foaming Facewash160ml,hada-labo-gokujyun-hyaluronic-acid-foaming-facewash160ml,Hada Labo Gokujyun Hyaluronic Acid Foaming Facewash160ml,2400.0,1200.0,1450.0,,set_sale ৳1200.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2024/03/CopyofImageShopifySize_44.webp,check_whitebg,
63827,Cerave SA Body Wash for Rough &amp; Bumpy Skin &#8211; 296 ml,cerave-sa-body-wash-for-rough-bumpy-skin-296-ml,Cerave SA Body Wash for Rough &amp;amp; Bumpy Skin - 296 ml,2800.0,1200.0,2800.0,,set_sale ৳1200.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2022/01/CeraVe_SA_Body_Wash_10oz-with-Badge_FRONT-700x875-v1.webp,check_whitebg,
63177,Isntree Hyper Acid4 AHA BHA LHA 30 Serum 20ml,isntree-hyper-acid4-aha-bha-lha-30-serum-20ml,Isntree Hyper Acid4 AHA BHA LHA 30 Serum 20ml,2500.0,1700.0,1900.0,,set_sale ৳1700.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2023/10/product.124.169079551518378.jpg,check_whitebg,
62831,Farm Stay Collagen Water Full Moist Cream 100g,farm-stay-collagen-water-full-moist-cream-100g,Farm Stay Collagen Water Full Moist Cream 100g,1700.0,1000.0,1300.0,1000.0,skip,https://skincarebd.com/wp-content/uploads/2024/04/3524295b7674a80709e516b37a4dab3d.jpg_750x750.jpg_.webp,check_whitebg,
63005,Jamaican Mango &amp; Lime Black Castor Oil Xtra Dark 118ml,jamaican-mango-lime-black-castor-oil-xtra-dark-118ml,Jamaican Mango &amp;amp; Lime Black Castor Oil Xtra Dark 118ml,3400.0,150.0,1500.0,,skip_placeholder (৳150.0 below ৳400 minimum),https://skincarebd.com/wp-content/uploads/2024/02/51QoTpuPBL.jpg,check_whitebg,
63599,Jamaican Black Castor Oil (Coconut) 118ml,jamaican-black-castor-oil-coconut-118ml,Jamaican Black Castor Oil (Coconut) 118ml,1600.0,900.0,1400.0,,set_sale ৳900.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2022/10/Jamaican-Black-Castor-Oil-–-Coconut.jpg,check_whitebg,
63047,Heimish Dailism Eye Palette Nudie Rose 14g,heimish-dailism-eye-palette-nudie-rose-14g,Heimish Dailism Eye Palette Nudie Rose 14g,1900.0,200.0,1900.0,,skip_placeholder (৳200.0 below ৳400 minimum),https://skincarebd.com/wp-content/uploads/2024/01/HMCM1-ISNR_1-1.png,check_whitebg,
63207,Heimish Dalism Liquid Lip Gloss 4g &#8211; #01 Tangerine Coral,heimish-dalism-liquid-lip-gloss-4g-01-tangerine-coral,Heimish Dalism Liquid Lip Gloss 4g - #01 Tangerine Coral,2300.0,750.0,1200.0,980.0,skip_suspicious (৳750.0 is 33% of reg ৳2300.0),https://skincarebd.com/wp-content/uploads/2023/09/0711_Dalism_Lip_Gloss_4g_01_TANGERINE_CORAL_01-800x800-1.png,check_whitebg,
62999,HEIMISH SHEET MASK BUY 5 GET 5 FREE,heimish-sheet-mask-buy-5-get-5-free,HEIMISH SHEET MASK BUY 5 GET 5 FREE,2500.0,600.0,1750.0,,skip_suspicious (৳600.0 is 24% of reg ৳2500.0),https://skincarebd.com/wp-content/uploads/2024/02/426464246_8016784858336524_5109234693263697120_n.jpg,check_whitebg,
62698,Numbuzin No.1 Pantothenic B5 Active Soothing Cream 80ml,numbuzin-no-1-pantothenic-b5-active-soothing-cream-80ml,Numbuzin No.1 Pantothenic B5 Active Soothing Cream 80ml,2500.0,1500.0,2300.0,,set_sale ৳1500.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2024/09/XL_p0208160711.webp,check_whitebg,
62688,Ordinary Caffeine Solution 5% + EGCG 30ml,ordinary-caffeine-solution-5-egcg-30ml,Ordinary Caffeine Solution 5% + EGCG 30ml,2200.0,1500.0,1700.0,,set_sale ৳1500.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2024/10/rdn-caffeine-solution-5pct-egcg-30ml.webp,check_whitebg,
63261,Abib Sedum Hyaluron Sunscreen Protection Tube 50ml,abib-sedum-hyaluron-sunscreen-protection-tube-50ml,Abib Sedum Hyaluron Sunscreen Protection Tube 50ml,1900.0,1300.0,1700.0,,set_sale ৳1300.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2023/09/PT-S.webp,check_whitebg,
3822,KLAIRS Supple Preparation Facial Toner 30ml,klairs-supple-preparation-facial-toner-30ml,KLAIRS Supple Preparation Facial Toner - 30ml,1900.0,500.0,500,,skip_suspicious (৳500.0 is 26% of reg ৳1900.0),https://skincarebd.com/wp-content/uploads/2020/07/3aae99d44988ce819c4119d46637d9de.jpg,check_whitebg,
58397,Axis-Y Dark Spot Correcting Glow Toner 125ml,axis-y-dark-spot-correcting-glow-toner-125ml,Axis-Y Dark Spot Correcting Glow Toner 125ml,2500.0,1500.0,2000,1800,update_sale ৳1800→৳1500.0,https://skincarebd.com/wp-content/uploads/2024/10/Axis-Y-Dark-Spot-Correcting-Glow-Toner-125ml.jpg,check_whitebg,
2970,PURITO Defence Barrier Ph Cleanser 150ml,purito-defence-barrier-ph-cleanser-150ml,PURITO Mighty Bamboo Panthenol Cleanser 150ml,1900.0,1100.0,1500,,set_sale ৳1100.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2020/06/purito-seoul-mighty-bamboo-panthenol-cleanser-150ml-218.jpg,check_whitebg,
